"","country","name","title","startYr","endYr"
"1084","guinea_bissau","verissimo_correia_seabra_","president","20030914","20030928"
"1085","guinea_bissau","kumba_iala_","president","20000217","20030914"
"1086","guinea_bissau","ansumane_mane_","president","19990507","19990514"
"1087","guinea_bissau","joao_bernardo_vieira_","president","19840516","19990507"
"1088","guyana","bharrat_jagdeo_","prime minister","19990809","19990811"
"1089","guyana","janet_jagan_","prime minister","19970317","19971222"
"1090","guyana","sam_hinds_","prime minister","19921009","19970317"
"1091","guyana","hamilton_green_","prime minister","19850806","19921009"
"1092","guyana","bharrat_jagdeo_","president","19990811","20161201"
"1093","guyana","janet_jagan_","president","19971219","19990811"
"1094","guyana","sam_hinds_","president","19970306","19971219"
"1095","guyana","cheddi_jagan_","president","19921009","19970306"
"1096","guyana","desmond_hoyte_","president","19850806","19921009"
"1097","haiti","gerard_latortue_","prime minister","20040312","20060609"
"1098","haiti","yvon_neptune_","prime minister","20020315","20040312"
"1099","haiti","jean_marie_cherestal_","prime minister","20010302","20020315"
"1100","haiti","jacques_edouard_alexis_","prime minister","19990326","20010302"
"1101","haiti","rosny_smarth_","prime minister","19960306","19971020"
"1102","haiti","claudette_werleigh_","prime minister","19951107","19960306"
"1103","haiti","smarck_michel_","prime minister","19941108","19951107"
"1104","haiti","robert_malval_","prime minister","19930830","19941108"
"1105","haiti","marc_bazin_","prime minister","19920619","19930830"
"1106","haiti","jean_jacques_honorat_","prime minister","19911011","19920619"
"1107","haiti","rene_preval_","prime minister","19910213","19911011"
"1108","haiti","martial_celestin_","prime minister","19880209","19880620"
"1109","haiti","boniface_alexandre_","president","20040229","20060514"
"1110","haiti","rene_preval_","president","19960207","20010207"
"1111","haiti","emile_jonassaint_","president","19940512","19941012"
"1112","haiti","marc_bazin_","president","19920619","19930615"
"1113","haiti","joseph_nerette_","president","19911008","19920619"
"1114","haiti","raoul_cedras_","president","19911001","19911008"
"1115","haiti","jean_bertrand_aristide_","president","19910207","19910930"
"1116","haiti","ertha_pascal_trouillot_","president","19900313","19910107"
"1117","haiti","herard_abraham_","president","19900310","19900313"
"1118","haiti","prosper_avril_","president","19880917","19900310"
"1119","honduras","manuel_zelaya_","president","20060127","20161201"
"1120","honduras","ricardo_maduro_","president","20020127","20060127"
"1121","honduras","carlos_roberto_flores_facusse_","president","19980127","20020127"
"1122","honduras","carlos_roberto_reina_","president","19940127","19980127"
"1123","honduras","rafael_leonardo_callejas_","president","19900127","19940127"
"1124","honduras","jose_azcona_hoyo_","president","19860127","19900127"
"1125","hong_kong","henry_tang_","chief executive","20050601","20050624"
"1126","hong_kong","donald_tsang_","chief executive","20050312","20050601"
"1127","hong_kong","tung_chee_hwa_","chief executive","19970701","20050312"
"1128","hong_kong","chris_patten_","governor","19920709","19970630"
"1129","hong_kong","sir_david_wilson_","governor","19870409","19920709"
"1130","hong_kong","sir_david_akers_jones_","governor","19861204","19870409"
"1131","hong_kong","sir_edward_youde_","governor","19820520","19861204"
"1132","hong_kong","sir_philip_haddon_cave_","governor","19820401","19820520"
"1133","hong_kong","sir_murray_maclehose_","governor","19711119","19820401"
"1134","hong_kong","sir_hugh_selby_norman_walker_","governor","19711001","19711119"
"1135","hong_kong","sir_david_trench_","governor","19640414","19711001"
"1136","hungary","ferenc_gyurcsany_","prime minister","20040827","20161201"
"1137","hungary","peter_medgyessy_","prime minister","20020527","20040929"
"1138","hungary","viktor_orban_","prime minister","19980706","20020527"
"1139","hungary","gyula_horn_","prime minister","19940715","19980706"
"1140","hungary","peter_boross_","prime minister","19931212","19940715"
"1141","hungary","jozsef_antall_","prime minister","19900523","19931212"
"1142","hungary","miklos_nemeth_","prime minister","19881123","19900523"
"1143","hungary","karoly_grosz_","prime minister","19870625","19881123"
"1144","hungary","gyorgy_lazar_","prime minister","19750515","19870625"
"1145","hungary","jeno_fock_","prime minister","19670414","19750515"
"1146","hungary","laszlo_solyom_","president","20050805","20161201"
"1147","hungary","ferenc_madl_","president","20000804","20050805"
"1148","hungary","arpad_goncz_","president","19900502","20000804"
"1149","hungary","matyas_szuros_","president","19891023","19900502"
"1150","iceland","geir h_haarde_","prime minister","20060615","20161201"
"1151","iceland","halldor_asgrimsson_","prime minister","20040915","20060615"
"1152","iceland","david_oddsson_","prime minister","19910430","20040915"
"1153","iceland","thorsteinn_palsson_","prime minister","19870708","19880928"
"1154","iceland","steingrimur_hermannsson_","prime minister","19830526","19870708"
"1155","iceland","gunnar_thoroddsen_","prime minister","19800208","19830526"
"1156","iceland","benedikt_grondal_","prime minister","19791015","19800208"
"1157","iceland","geir_hallgrimsson_","prime minister","19740828","19780901"
"1158","iceland","olafur_johannesson_","prime minister","19710714","19740828"
"1159","iceland","johann_hafstein_","prime minister","19700710","19710714"
"1160","iceland","bjarni_benediktsson_","prime minister","19631114","19700710"
"1161","iceland","olafur_ragnar_grimsson_","president","19960801","20161201"
"1162","iceland","vigdis_finnbogadottir_","president","19800801","19960731"
"1163","iceland","kristjan_eldjarn_","president","19680801","19800731"
"1164","india","manmohan_singh_","prime minister","20040522","20161201"
"1165","india","inder_kumar_gujral_","prime minister","19970421","19980319"
"1166","india","h_d_deve_gowda_","prime minister","19960601","19970421"
"1167","india","atal_bihari_vajpayee_","prime minister","19960516","19960601"
"1168","india","p_v_narasimha_rao_","prime minister","19910621","19960516"
"1169","india","chandra_shekhar_","prime minister","19901110","19910621"
"1170","india","vishwanath_pratap_singh_","prime minister","19891202","19901110"
"1171","india","rajiv_gandhi_","prime minister","19841031","19891202"
"1172","india","charan_singh_","prime minister","19790728","19800114"
"1173","india","morarji_desai_","prime minister","19770324","19790728"
"1174","india","indira_gandhi_","prime minister","19660119","19770324"
"1175","india","pratibha_patil_|pratibha_devisingh_patil_","president","20070725","20161201"
"1176","india","a_p_j_abdul_kalam_","president","20020725","20070725"
"1177","india","k_r_narayanan_","president","19970725","20020725"
"1178","india","shankar_dayal_sharma_","president","19920725","19970725"
"1179","india","ramaswamy_venkataraman_","president","19870725","19920725"
"1180","india","zail_singh_","president","19820725","19870725"
"1181","india","n_sanjiva_reddy_","president","19770725","19820725"
"1182","india","basappa_danappa_jatti_","president","19770211","19770725"
"1183","india","fakhruddin_ali_ahmed_","president","19740824","19770211"
"1184","india","varahagiri_venkata_giri_","president","19690824","19740824"
"1185","indonesia","susilo_bambang_yudhoyono_","president","20041020","20161201"
"1186","indonesia","megawati_sukarnoputri_","president","20010723","20041020"
"1187","indonesia","abdurrahman_wahid_","president","19991020","20010723"
"1188","indonesia","b_j_habibie_","president","19980521","19991020"
"1189","indonesia","suharto_","president","19670312","19980521"
"1190","iran","mir_hossein_moussavi_","prime minister","19811031","19890803"
"1191","iran","ayatollah_mohammad_reza_mahdavi_kani_","prime minister","19810902","19811031"
"1192","iran","hojatolislam_mohammad_javad_bahonar_","prime minister","19810804","19810830"
"1193","iran","mohammad_ali_rajai_","prime minister","19800812","19810804"
"1194","iran","islamic_revolutionary_council_","prime minister","19791106","19800812"
"1195","iran","mehdi_bazargan_","prime minister","19790205","19791106"
"1196","iran","shahpur_bakhtiar_","prime minister","19790104","19790205"
"1197","iran","gholam_reza_azhari_","prime minister","19781106","19790104"
"1198","iran","jaafar_sharif_emami_","prime minister","19780827","19781106"
"1199","iran","jamshid_amouzegar_","prime minister","19770807","19780827"
"1200","iran","amir_abbas_hoveida_","prime minister","19650121","19770807"
"1201","iran","hojatolislam_ali_akbar_hashemi_rafsanjani_","provisional presidential council","19810830","19811013"
"1202","iran","moussavi_ardabili_","provisional presidential council","19810830","19811013"
"1203","iran","ayatollah_abdolkarim_","provisional presidential council","19810830","19811013"
"1204","iran","mahdavi_kani_","provisional presidential council","19810830","19811013"
"1205","iran","ayatollah_mohammad_reza_","provisional presidential council","19810830","19811013"
"1206","iran","mohammad_ali_rajai_","provisional presidential council","19810622","19810802"
"1207","iran","rafsanjani_","provisional presidential council","19810622","19810802"
"1208","iran","hojatolislam_ali_akbar_hashemi_","provisional presidential council","19810622","19810802"
"1209","iran","moussavi_ardabili_","provisional presidential council","19810622","19810802"
"1210","iran","ayatollah_abdolkarim_","provisional presidential council","19810622","19810802"
"1211","iran","ayatollah_mohammad_beheshti_","provisional presidential council","19810622","19810802"
"1212","iran","mahmoud_ahmadinejad_","president","20050803","20161201"
"1213","iran","hojatolislam_mohammad_khatami_","president","19970803","20050803"
"1214","iran","hojatolislam_ali_akbar_hashemi_rafsanjani_","president","19890803","19970803"
"1215","iran","hojatolislam_sayyed_ali_khamenei_","president","19811013","19890803"
"1216","iran","mohammad_ali_rajai_","president","19810802","19810830"
"1217","iran","abolhassan_bani_sadr_","president","19800204","19810622"
"1218","iran","ayatollah_ruhollah_khomeini_","leader of the revolution","19790205","19800204"
"1219","iran","sayyed_jalaleddin_tehrani_","shah","19790116","19790122"
"1220","iran","mohammad_reza_pahlavi_","shah","19410916","19790205"
"1221","iraq","ghazi_al_yawer","president of the governing council","20040517","20040517"
"1222","iraq","ezzedine_salim_","president of the governing council","20040501","20040517"
"1223","iraq","massoud_barzani_","president of the governing council","20040401","20040430"
"1224","iraq","mohsen_abdul_hamid_","president of the governing council","20040201","20040229"
"1225","iraq","adnan_pachachi_","president of the governing council","20040101","20040131"
"1226","iraq","abdul_aziz_al_hakim_","president of the governing council","20031201","20031231"
"1227","iraq","jalal_talabani_","president of the governing council","20031101","20031130"
"1228","iraq","iyad_allawi_","president of the governing council","20031001","20031031"
"1229","iraq","ahmad_chalabi_","president of the governing council","20030901","20030930"
"1230","iraq","ibrahim_al_jaafari_","president of the governing council","20030801","20030831"
"1231","iraq","muhammad_bahr_al_uloum_","president of the governing council","20030713","20030731"
"1232","iraq","paul_bremer_","civil administrator","20030512","20040628"
"1233","iraq","jay_garner_","civil administrator","20030421","20030512"
"1234","iraq","nuri_al_maliki_","prime minister","20060520","20161201"
"1235","iraq","ibrahim_al_jaafari_","prime minister","20050503","20060520"
"1236","iraq","iyad_allawi_","prime minister","20040601","20050503"
"1237","iraq","john_abizaid_","supreme commander of occupation force","20030707","20040628"
"1238","iraq","tommy_franks_","supreme commander of occupation force","20030409","20030707"
